"","logFC","logCPM","F","PValue","FDR","locus_tag","genes"
"sfbC",0.275398238455826,3.64545842677703,1.85735789915003,0.193181947532216,0.999975873731661,"SL1344_0505","sfbC"
"ybbB",0.0745513364688801,6.16462126965712,0.112604539671629,0.741878449895401,0.999975873731661,"SL1344_0506","ybbB"
"allR",0.285078761564905,6.53652459758176,2.79427370337578,0.115473704044716,0.999975873731661,"SL1344_0509","allR"
"gcl",-0.053655617743225,3.53564688627885,0.109444073056772,0.745386353890168,0.999975873731661,"SL1344_0510","gcl"
"gip",-0.211638286048173,2.29707131414801,0.490635960189821,0.494441666628079,0.999975873731661,"SL1344_0511","gip"
"garRa",-0.330921032242982,2.98186076897723,1.69689763820522,0.212477360024671,0.999975873731661,"SL1344_0512","garRa"
"SL1344_0513",-0.342287631674453,1.66759252269721,0.519259337166508,0.482315705359231,0.999975873731661,"SL1344_0513","SL1344_0513"
"allP",-0.360887231518505,1.69191812308227,0.532887335141351,0.476721402691907,0.999975873731661,"SL1344_0515","allP"
"allB",-0.188164843378526,2.40624795036082,0.333105301375822,0.572457968054004,0.999975873731661,"SL1344_0516","allB"
"glxK",-0.0227164336498889,2.95447519266873,0.00960393553675107,0.92323929181986,0.999975873731661,"SL1344_0518","glxK"
"ylbA",0.0451718742914143,5.59108025011928,0.0614794176251257,0.807558774406584,0.999975873731661,"SL1344_0519","ylbA"
"allC",0.00262119831910396,2.9950255607551,0.000153462459961751,0.990280481295209,0.999975873731661,"SL1344_0520","allC"
"allD",-0.488875230306226,2.18466196954042,1.77513272432041,0.202776190144662,0.999975873731661,"SL1344_0521","allD"
"fdrA",-0.414948881316335,2.48319896854438,2.88264631495613,0.110328250578837,0.999975873731661,"SL1344_0522","fdrA"
"ylbE",-0.278561790918926,2.03800261792732,1.10819332157931,0.309255481466181,0.999975873731661,"SL1344_0523","ylbE"
"ylbF",-0.140382753133331,1.48961730011098,0.0975260147593126,0.759148592919943,0.999975873731661,"SL1344_0524","ylbF"
