"","logFC","logCPM","F","PValue","FDR","locus_tag","genes"
"nadE",0.149373408963618,7.29041839536735,1.015881276185,0.329593457048932,0.871996946565036,"SL1344_1245","nadE"
"osmE",-0.240114205112425,6.27555098787877,1.57943021277413,0.228196445997008,0.871996946565036,"SL1344_1246","osmE"
"katE",-0.238369184870247,4.63755314368047,0.870924842529896,0.365583165871635,0.871996946565036,"SL1344_1253","katE"
"cedA",-0.236864911368564,4.59742545949739,1.95998539944847,0.182000510557355,0.871996946565036,"SL1344_1254","cedA"
"ydjM",0.188193878327075,3.27473787537875,1.25743632787081,0.279892067927009,0.871996946565036,"SL1344_1256","ydjM"
"yniC",0.16029610238091,6.6077946885556,0.796191418639188,0.386424506043715,0.871996946565036,"SL1344_1257","yniC"
"pfkB",0.315067187180818,5.7652695349748,0.895191875786315,0.359489577838967,0.871996946565036,"SL1344_1261","pfkB"
"infC",-0.198621522915652,12.704583586939,1.43829572421736,0.249148094799149,0.871996946565036,"SL1344_1268","infC"
"rpl35",-0.293244275071731,12.1161369807827,2.91938824184836,0.10827082649919,0.871996946565036,"SL1344_1269","rpl35"
"rpl20",-0.327176346796674,11.6419861859407,3.92173182073549,0.0664478481003192,0.871996946565036,"SL1344_1270","rpl20"
"himA",-0.212542942276281,8.48941834780456,1.69108987273825,0.213221061151246,0.871996946565036,"SL1344_1273","himA"
"btuD",0.278229734050341,4.82672880539883,2.04744448263524,0.173108959570864,0.871996946565036,"SL1344_1276","btuD"
"SL1344_1282",0.224728554154391,4.97280458280523,3.66410459940844,0.0750100335367753,0.871996946565036,"SL1344_1282","SL1344_1282"
"pps",0.165821961334753,6.50145770106988,0.810263013988422,0.382366869161404,0.871996946565036,"SL1344_1283","pps"
"ydiT",0.451923978394109,1.28776504712319,1.04552552952331,0.322862411406578,0.871996946565036,"SL1344_1285","ydiT"
"ydiQ",0.392239903030056,2.49135457273505,2.35622193849447,0.145751679013336,0.871996946565036,"SL1344_1288","ydiQ"
"ydiP",-0.325590937648835,2.44537556080759,0.821385801958744,0.379204643686706,0.871996946565036,"SL1344_1289","ydiP"
"ydiF",-0.292964773552536,3.98451252256871,2.31937770430215,0.148719291592571,0.871996946565036,"SL1344_1291","ydiF"
"aroD",-0.28247764138061,5.70594657089513,3.14814213123222,0.096451916520142,0.871996946565036,"SL1344_1292","aroD"
"aroE",-0.353014391098909,4.1083974874338,2.29943182341245,0.15035696198944,0.871996946565036,"SL1344_1293","aroE"
"ydiN",-1.15180826350333,1.24968724365896,2.5816606831956,0.1290970703144,0.871996946565036,"SL1344_1294","ydiN"
"ydiM",-0.864945512672759,1.75010209229384,2.29490710551152,0.150731563770945,0.871996946565036,"SL1344_1296","ydiM"
"ydiL",-0.560593075584864,0.692385534176232,0.769579984242388,0.394278015305465,0.871996946565036,"SL1344_1297","ydiL"
"sufB",-0.417423463251487,9.60675846732116,0.747018826289109,0.402240669518032,0.871996946565036,"SL1344_1304","sufB"
"sufC",-0.483774123241746,8.38645366115034,1.0978396659003,0.312800659258843,0.871996946565036,"SL1344_1305","sufC"
"ynhA",-0.455094702467378,6.53064176139662,1.18509809122619,0.294444363939285,0.871996946565036,"SL1344_1308","ynhA"
"ynhG",-0.32114154398263,7.01093176588439,1.73030823984538,0.208263185993351,0.871996946565036,"SL1344_1309","ynhG"
"lppB",-0.497456578698382,4.16969341753924,3.40036974120342,0.0851668598291559,0.871996946565036,"SL1344_1310","lppB"
"lpp",-0.148519289357786,12.4263636639562,0.805127207845799,0.383840352600542,0.871996946565036,"SL1344_1311","lpp"
"pykF",0.129602150363254,9.8318044045969,1.24963897749402,0.28132955960751,0.871996946565036,"SL1344_1312","pykF"
"orf48",-0.203087662483009,3.80585921242814,0.885140237377535,0.361807934422942,0.871996946565036,"SL1344_1313","orf48"
"orf32",-0.210748223673523,3.58968737930743,1.72450147597623,0.20898785178989,0.871996946565036,"SL1344_1314","orf32"
